2024-03-09 13:24:41.223 [main] TRACE dev.cisnux.logging.LevelTest - Trace
2024-03-09 13:24:41.224 [main] DEBUG dev.cisnux.logging.LevelTest - Debug
2024-03-09 13:24:41.224 [main] INFO  dev.cisnux.logging.LevelTest - Info
2024-03-09 13:49:27.168 [Thread-1] INFO  dev.cisnux.logging.MyService - [5624669b-e387-4ef3-9ab3-025796ed36a7] - Service Save
2024-03-09 13:49:27.169 [Thread-1] INFO  dev.cisnux.logging.MyRepository - [5624669b-e387-4ef3-9ab3-025796ed36a7] - Repository Save
2024-03-09 13:49:28.174 [Thread-2] INFO  dev.cisnux.logging.MyController - [5fa95988-8423-42eb-a2b2-1d01f1a38208] - Controller Save
2024-03-09 13:49:28.175 [Thread-2] INFO  dev.cisnux.logging.MyService - [5fa95988-8423-42eb-a2b2-1d01f1a38208] - Service Save
2024-03-09 13:49:28.175 [Thread-2] INFO  dev.cisnux.logging.MyRepository - [5fa95988-8423-42eb-a2b2-1d01f1a38208] - Repository Save
2024-03-09 13:49:29.180 [Thread-3] INFO  dev.cisnux.logging.MyController - [f1428f45-8cb9-4f48-afb0-1889152ba8a1] - Controller Save
2024-03-09 13:49:29.181 [Thread-3] INFO  dev.cisnux.logging.MyService - [f1428f45-8cb9-4f48-afb0-1889152ba8a1] - Service Save
2024-03-09 13:49:29.182 [Thread-3] INFO  dev.cisnux.logging.MyRepository - [f1428f45-8cb9-4f48-afb0-1889152ba8a1] - Repository Save
2024-03-09 13:49:30.183 [Thread-4] INFO  dev.cisnux.logging.MyController - [b669c9fe-9b3a-4d45-a692-07b7bfba09e7] - Controller Save
2024-03-09 13:49:30.184 [Thread-4] INFO  dev.cisnux.logging.MyService - [b669c9fe-9b3a-4d45-a692-07b7bfba09e7] - Service Save
2024-03-09 13:49:30.184 [Thread-4] INFO  dev.cisnux.logging.MyRepository - [b669c9fe-9b3a-4d45-a692-07b7bfba09e7] - Repository Save
2024-03-09 13:49:31.189 [Thread-5] INFO  dev.cisnux.logging.MyController - [c2d30a70-6873-42f9-920a-c5803c44f50f] - Controller Save
2024-03-09 13:49:31.191 [Thread-5] INFO  dev.cisnux.logging.MyService - [c2d30a70-6873-42f9-920a-c5803c44f50f] - Service Save
2024-03-09 13:49:31.191 [Thread-5] INFO  dev.cisnux.logging.MyRepository - [c2d30a70-6873-42f9-920a-c5803c44f50f] - Repository Save
2024-03-09 13:49:32.194 [Thread-6] INFO  dev.cisnux.logging.MyController - [4f9101aa-407f-4b8b-9b04-4800daae8b4c] - Controller Save
2024-03-09 13:49:32.195 [Thread-6] INFO  dev.cisnux.logging.MyService - [4f9101aa-407f-4b8b-9b04-4800daae8b4c] - Service Save
2024-03-09 13:49:32.195 [Thread-6] INFO  dev.cisnux.logging.MyRepository - [4f9101aa-407f-4b8b-9b04-4800daae8b4c] - Repository Save
2024-03-09 13:49:33.201 [Thread-7] INFO  dev.cisnux.logging.MyController - [2eece838-5fc1-4ae3-8c1b-5483943b0d97] - Controller Save
2024-03-09 13:49:33.202 [Thread-7] INFO  dev.cisnux.logging.MyService - [2eece838-5fc1-4ae3-8c1b-5483943b0d97] - Service Save
2024-03-09 13:49:33.203 [Thread-7] INFO  dev.cisnux.logging.MyRepository - [2eece838-5fc1-4ae3-8c1b-5483943b0d97] - Repository Save
2024-03-09 13:49:34.209 [Thread-8] INFO  dev.cisnux.logging.MyController - [2ebb7da5-d3ba-446a-8c1d-833febd962f6] - Controller Save
2024-03-09 13:49:34.209 [Thread-8] INFO  dev.cisnux.logging.MyService - [2ebb7da5-d3ba-446a-8c1d-833febd962f6] - Service Save
2024-03-09 13:49:34.209 [Thread-8] INFO  dev.cisnux.logging.MyRepository - [2ebb7da5-d3ba-446a-8c1d-833febd962f6] - Repository Save
2024-03-09 13:49:35.211 [Thread-9] INFO  dev.cisnux.logging.MyController - [d0339952-de6e-45b7-83dc-746ea78dd735] - Controller Save
2024-03-09 13:49:35.212 [Thread-9] INFO  dev.cisnux.logging.MyService - [d0339952-de6e-45b7-83dc-746ea78dd735] - Service Save
2024-03-09 13:49:35.212 [Thread-9] INFO  dev.cisnux.logging.MyRepository - [d0339952-de6e-45b7-83dc-746ea78dd735] - Repository Save
2024-03-09 13:49:43.982 [Thread-0] INFO  dev.cisnux.logging.MyController - [6a180467-10e4-43ed-9feb-54b286067ed2] - Controller Save
2024-03-09 13:49:43.983 [Thread-0] INFO  dev.cisnux.logging.MyService - [6a180467-10e4-43ed-9feb-54b286067ed2] - Service Save
2024-03-09 13:49:43.983 [Thread-0] INFO  dev.cisnux.logging.MyRepository - [6a180467-10e4-43ed-9feb-54b286067ed2] - Repository Save
2024-03-09 13:49:44.989 [Thread-1] INFO  dev.cisnux.logging.MyController - [13b92456-074b-4fad-98bd-f66ea40b2e92] - Controller Save
2024-03-09 13:49:44.990 [Thread-1] INFO  dev.cisnux.logging.MyService - [13b92456-074b-4fad-98bd-f66ea40b2e92] - Service Save
2024-03-09 13:49:44.990 [Thread-1] INFO  dev.cisnux.logging.MyRepository - [13b92456-074b-4fad-98bd-f66ea40b2e92] - Repository Save
2024-03-09 13:49:45.994 [Thread-2] INFO  dev.cisnux.logging.MyController - [c8bd9eed-fa1a-4831-99a1-151136883cbc] - Controller Save
2024-03-09 13:49:45.995 [Thread-2] INFO  dev.cisnux.logging.MyService - [c8bd9eed-fa1a-4831-99a1-151136883cbc] - Service Save
2024-03-09 13:49:45.995 [Thread-2] INFO  dev.cisnux.logging.MyRepository - [c8bd9eed-fa1a-4831-99a1-151136883cbc] - Repository Save
2024-03-09 13:49:46.996 [Thread-3] INFO  dev.cisnux.logging.MyController - [a9fa7ccf-3cb0-4242-8b6f-dd9af2d5f170] - Controller Save
2024-03-09 13:49:46.997 [Thread-3] INFO  dev.cisnux.logging.MyService - [a9fa7ccf-3cb0-4242-8b6f-dd9af2d5f170] - Service Save
2024-03-09 13:49:46.998 [Thread-3] INFO  dev.cisnux.logging.MyRepository - [a9fa7ccf-3cb0-4242-8b6f-dd9af2d5f170] - Repository Save
2024-03-09 13:49:48.001 [Thread-4] INFO  dev.cisnux.logging.MyController - [526ebe8b-cfc5-49f3-ae25-3325dbf50af3] - Controller Save
2024-03-09 13:49:48.002 [Thread-4] INFO  dev.cisnux.logging.MyService - [526ebe8b-cfc5-49f3-ae25-3325dbf50af3] - Service Save
2024-03-09 13:49:48.002 [Thread-4] INFO  dev.cisnux.logging.MyRepository - [526ebe8b-cfc5-49f3-ae25-3325dbf50af3] - Repository Save
2024-03-09 13:49:49.004 [Thread-5] INFO  dev.cisnux.logging.MyController - [25ee60e3-4069-4763-927b-c8371339d4eb] - Controller Save
2024-03-09 13:49:49.005 [Thread-5] INFO  dev.cisnux.logging.MyService - [25ee60e3-4069-4763-927b-c8371339d4eb] - Service Save
2024-03-09 13:49:49.006 [Thread-5] INFO  dev.cisnux.logging.MyRepository - [25ee60e3-4069-4763-927b-c8371339d4eb] - Repository Save
2024-03-09 13:49:50.012 [Thread-6] INFO  dev.cisnux.logging.MyController - [a4930011-f5e8-43bb-adb6-5e2f8d079d51] - Controller Save
2024-03-09 13:49:50.013 [Thread-6] INFO  dev.cisnux.logging.MyService - [a4930011-f5e8-43bb-adb6-5e2f8d079d51] - Service Save
2024-03-09 13:49:50.013 [Thread-6] INFO  dev.cisnux.logging.MyRepository - [a4930011-f5e8-43bb-adb6-5e2f8d079d51] - Repository Save
2024-03-09 13:49:51.015 [Thread-7] INFO  dev.cisnux.logging.MyController - [1a0098a0-5839-4240-aa96-9097d11f7fb2] - Controller Save
2024-03-09 13:49:51.016 [Thread-7] INFO  dev.cisnux.logging.MyService - [1a0098a0-5839-4240-aa96-9097d11f7fb2] - Service Save
2024-03-09 13:49:51.017 [Thread-7] INFO  dev.cisnux.logging.MyRepository - [1a0098a0-5839-4240-aa96-9097d11f7fb2] - Repository Save
2024-03-09 13:49:52.023 [Thread-8] INFO  dev.cisnux.logging.MyController - [be87220e-4305-4c4b-9754-c341b7c7edd3] - Controller Save
2024-03-09 13:49:52.024 [Thread-8] INFO  dev.cisnux.logging.MyService - [be87220e-4305-4c4b-9754-c341b7c7edd3] - Service Save
2024-03-09 13:49:52.024 [Thread-8] INFO  dev.cisnux.logging.MyRepository - [be87220e-4305-4c4b-9754-c341b7c7edd3] - Repository Save
2024-03-09 13:49:53.025 [Thread-9] INFO  dev.cisnux.logging.MyController - [8c24c02f-aa3b-4bd1-8a06-f1524721b261] - Controller Save
2024-03-09 13:49:53.026 [Thread-9] INFO  dev.cisnux.logging.MyService - [8c24c02f-aa3b-4bd1-8a06-f1524721b261] - Service Save
2024-03-09 13:49:53.026 [Thread-9] INFO  dev.cisnux.logging.MyRepository - [8c24c02f-aa3b-4bd1-8a06-f1524721b261] - Repository Save
